date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
4/14,2382,美林,1440,563,919,-356,1.73,4,sell,2026-04-15
4/14,2382,花旗環球,1590,902,521,381,1.86,5,buy,2026-04-15
4/14,2382,港商野村,1560,44,380,-336,1.64,5,sell,2026-04-15
4/14,2382,國泰證券,8880,422,44,378,1.84,6,buy,2026-04-15
4/14,2382,華南永昌-中正,9359,1,184,-183,0.89,6,sell,2026-04-15
4/14,2382,中國信託,6160,375,23,352,1.72,7,buy,2026-04-15
4/14,2382,富邦-敦南,9663,16,181,-165,0.8,7,sell,2026-04-15
4/14,2382,凱基-台北,9268,1513,1176,337,1.64,8,buy,2026-04-15
4/14,2382,凱基-中山,9229,2,163,-161,0.78,8,sell,2026-04-15
4/14,2382,美商高盛,1480,1595,1262,333,1.62,9,buy,2026-04-15
4/14,2382,凱基-城中,9227,7,155,-148,0.72,9,sell,2026-04-15
4/14,2382,國票-敦北法人,0037003700390063,227,3,224,1.09,10,buy,2026-04-15
4/14,2382,第一金-高雄,5383,11,140,-129,0.63,10,sell,2026-04-15
4/14,2382,永豐金-匯立,0039004100380031,218,0,218,1.06,11,buy,2026-04-15
4/14,2382,元大-松江,9801,6,127,-121,0.59,11,sell,2026-04-15
4/14,2382,永豐金證券,0039004100300030,227,84,143,0.7,12,buy,2026-04-15
4/14,2382,台新-宜蘭,0039004200320055,3,106,-103,0.5,12,sell,2026-04-15
4/14,2382,港商麥格理,1360,103,0,103,0.5,13,buy,2026-04-15
4/14,2382,台灣摩根士丹利,1470,723,825,-102,0.5,13,sell,2026-04-15
4/14,2382,統一-士林,003500380035004d,74,1,73,0.36,14,buy,2026-04-15
4/14,2382,兆豐-民生,0037003000300063,1,69,-68,0.33,14,sell,2026-04-15
4/14,2382,永豐金-敦南,0039004100380046,78,9,69,0.34,15,buy,2026-04-15
4/14,2382,統一-板橋,0035003800350050,10,67,-57,0.28,15,sell,2026-04-15
4/14,2891,花旗環球,1590,5458,772,4686,10.24,1,buy,2026-04-15
4/14,2891,摩根大通,8440,5681,11374,-5693,12.44,1,sell,2026-04-15
4/14,2891,群益金鼎,9100,3387,1270,2117,4.62,2,buy,2026-04-15
4/14,2891,凱基-台北,9268,1954,7535,-5581,12.19,2,sell,2026-04-15
4/14,2891,美林,1440,1956,332,1624,3.55,3,buy,2026-04-15
4/14,2891,凱基,9200,244,4045,-3801,8.3,3,sell,2026-04-15
4/14,2891,元大證券,9800,2735,1854,881,1.92,4,buy,2026-04-15
4/14,2891,永豐金-匯立,0039004100380031,43,2263,-2220,4.85,4,sell,2026-04-15
4/14,2891,永豐金證券,0039004100300030,993,246,747,1.63,5,buy,2026-04-15
4/14,2891,美商高盛,1480,3096,4833,-1737,3.79,5,sell,2026-04-15
4/14,2891,法銀巴黎,8900,782,229,553,1.21,6,buy,2026-04-15
4/14,2891,台灣摩根士丹利,1470,3015,4658,-1643,3.59,6,sell,2026-04-15
4/14,2891,統一,5850,523,16,507,1.11,7,buy,2026-04-15
4/14,2891,港商野村,1560,1,185,-184,0.4,7,sell,2026-04-15
4/14,2891,新光,8560,539,66,473,1.03,8,buy,2026-04-15
4/14,2891,中國信託,6160,110,233,-123,0.27,8,sell,2026-04-15
4/14,2891,國泰證券,8880,464,2,462,1.01,9,buy,2026-04-15
4/14,2891,玉山證券,8840,25,123,-98,0.21,9,sell,2026-04-15
4/14,2891,玉山-大里,003800380034004a,402,12,390,0.85,10,buy,2026-04-15
4/14,2891,聯邦-三重,8585,4,100,-96,0.21,10,sell,2026-04-15
4/14,2891,港商麥格理,1360,361,0,361,0.79,11,buy,2026-04-15
4/14,2891,彰銀,1230,5,90,-85,0.19,11,sell,2026-04-15
4/14,2891,國泰-板橋,003800380038004b,387,37,350,0.76,12,buy,2026-04-15
4/14,2891,新加坡商瑞銀,1650,1376,1449,-73,0.16,12,sell,2026-04-15
4/14,2891,國泰-敦南,8888,453,178,275,0.6,13,buy,2026-04-15
4/14,2891,宏遠-高雄,0031003200360051,0,70,-70,0.15,13,sell,2026-04-15
